Sequence  | Address         | Length  | TermCode            | Uri                                                                                                           | OpSig                                                                                                         | Data
185       | 7ff7c80d5af0h   | 23      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?toggle#toggle_g[64i](64i,32i)                                                             | long toggle<long>(long src, int pos)                                                                          | 0f 1f 44 00 00 48 8b c1 41 b8 01 00 00 00 8b ca 49 d3 e0 49 33 c0 c3
186       | 7ff7c80d5b20h   | 41      | CTC_RET_INTR        | hex://bitcore/gbits?toggle#toggle_g[32f](32f,32i)                                                             | float toggle<float>(float src, int pos)                                                                       | 50 c5 f8 77 90 c5 fa 11 44 24 04 48 8d 44 24 04 41 b8 01 00 00 00 8b ca 41 d3 e0 44 31 00 c5 fa 10 44 24 04 48 83 c4 08 c3
187       | 7ff7c80d5b60h   | 38      | CTC_RET_INTR        | hex://bitcore/gbits?toggle#toggle_g[64f](64f,32i)                                                             | double toggle<double>(double src, int pos)                                                                    | 50 c5 f8 77 90 c5 fb 11 04 24 48 8d 04 24 41 b8 01 00 00 00 8b ca 49 d3 e0 4c 31 00 c5 fb 10 04 24 48 83 c4 08 c3
188       | 7ff7c80d5ba0h   | 21      | CTC_RET_Zx3         | hex://bitcore/gbits?effwidth#effwidth_g[8u](8u)                                                               | int effwidth<byte>(byte src)                                                                                  | 0f 1f 44 00 00 0f b6 c1 f3 0f bd c0 83 c0 e8 f7 d8 83 c0 08 c3
189       | 7ff7c80d5bd0h   | 21      | CTC_RET_Zx3         | hex://bitcore/gbits?effwidth#effwidth_g[16u](16u)                                                             | int effwidth<ushort>(ushort src)                                                                              | 0f 1f 44 00 00 0f b7 c1 f3 0f bd c0 83 c0 f0 f7 d8 83 c0 10 c3
190       | 7ff7c80d5c00h   | 17      | CTC_RET_Zx3         | hex://bitcore/gbits?effwidth#effwidth_g[32u](32u)                                                             | int effwidth<uint>(uint src)                                                                                  | 0f 1f 44 00 00 33 c0 f3 0f bd c1 f7 d8 83 c0 20 c3
191       | 7ff7c80d5c30h   | 18      | CTC_RET_Zx3         | hex://bitcore/gbits?effwidth#effwidth_g[64u](64u)                                                             | int effwidth<ulong>(ulong src)                                                                                | 0f 1f 44 00 00 33 c0 f3 48 0f bd c1 f7 d8 83 c0 40 c3
192       | 7ff7c80d5c60h   | 17      | CTC_RET_Zx3         | hex://bitcore/gbits?zerohi#zerohi_g[8u](8u,32i)                                                               | byte zerohi<byte>(byte src, int index)                                                                        | 0f 1f 44 00 00 0f b6 c1 c4 e2 68 f5 c0 0f b6 c0 c3
193       | 7ff7c80d5c90h   | 17      | CTC_RET_Zx3         | hex://bitcore/gbits?zerohi#zerohi_g[16u](16u,32i)                                                             | ushort zerohi<ushort>(ushort src, int index)                                                                  | 0f 1f 44 00 00 0f b7 c1 c4 e2 68 f5 c0 0f b7 c0 c3
194       | 7ff7c80d5cc0h   | 11      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?zerohi#zerohi_g[32u](32u,32i)                                                             | uint zerohi<uint>(uint src, int index)                                                                        | 0f 1f 44 00 00 c4 e2 68 f5 c1 c3
195       | 7ff7c80d5ce0h   | 13      | CTC_RET_Zx3         | hex://bitcore/gbits?zerohi#zerohi_g[64u](64u,32i)                                                             | ulong zerohi<ulong>(ulong src, int index)                                                                     | 0f 1f 44 00 00 8b c2 c4 e2 f8 f5 c1 c3
196       | 7ff7c80d6110h   | 46      | CTC_RET_INTR        | hex://bitcore/gbits?bitchars#bitchars_g[8u](8u,spanchar,32i)                                                  | void bitchars<byte>(byte src, Span<char> dst, int offset)                                                     | c5 f8 77 66 90 48 8b 02 0f b6 d1 c1 e2 04 48 63 d2 48 b9 51 20 1b f5 b2 01 00 00 48 03 d1 49 63 c8 48 8d 04 48 c5 fa 6f 02 c5 fa 7f 00 c3
197       | 7ff7c80d6150h   | 50      | CTC_RET_INTR        | hex://bitcore/gbits?bitchars#bitchars_g[8i](8i,spanchar,32i)                                                  | void bitchars<sbyte>(sbyte src, Span<char> dst, int offset)                                                   | c5 f8 77 66 90 48 8b 02 48 0f be d1 0f b6 d2 c1 e2 04 48 63 d2 48 b9 51 20 1b f5 b2 01 00 00 48 03 d1 49 63 c8 48 8d 04 48 c5 fa 6f 02 c5 fa 7f 00 c3
198       | 7ff7c80d61a0h   | 94      | CTC_RET_INTR        | hex://bitcore/gbits?bitchars#bitchars_g[16u](16u,spanchar,32i)                                                | void bitchars<ushort>(ushort src, Span<char> dst, int offset)                                                 | c5 f8 77 66 90 48 8b 02 0f b7 d1 0f b6 ca c1 e1 04 48 63 c9 49 b9 51 20 1b f5 b2 01 00 00 49 03 c9 4d 63 c8 4e 8d 0c 48 c5 fa 6f 01 c4 c1 7a 7f 01 c1 fa 08 0f b6 d2 c1 e2 04 48 63 d2 48 b9 51 20 1b f5 b2 01 00 00 48 03 d1 41 83 c0 08 49 63 c8 48 8d 04 48 c5 fa 6f 02 c5 fa 7f 00 c3
199       | 7ff7c80d6220h   | 98      | CTC_RET_INTR        | hex://bitcore/gbits?bitchars#bitchars_g[16i](16i,spanchar,32i)                                                | void bitchars<short>(short src, Span<char> dst, int offset)                                                   | c5 f8 77 66 90 48 8b 02 48 0f bf d1 0f b7 d2 0f b6 ca c1 e1 04 48 63 c9 49 b9 51 20 1b f5 b2 01 00 00 49 03 c9 4d 63 c8 4e 8d 0c 48 c5 fa 6f 01 c4 c1 7a 7f 01 c1 fa 08 0f b6 d2 c1 e2 04 48 63 d2 48 b9 51 20 1b f5 b2 01 00 00 48 03 d1 41 83 c0 08 49 63 c8 48 8d 04 48 c5 fa 6f 02 c5 fa 7f 00 c3
200       | 7ff7c80d62a0h   | 81      | CTC_RET_INTR        | hex://bitcore/gbits?bitchars#bitchars_g[32u](32u,spanchar,32i)                                                | void bitchars<uint>(uint src, Span<char> dst, int offset)                                                     | c5 f8 77 66 90 48 8b 02 8b d1 45 33 c9 45 8b d1 41 c1 e2 03 41 8b ca 44 8b da 41 d3 eb 41 0f b6 cb c1 e1 04 48 63 c9 49 bb 51 20 1b f5 b2 01 00 00 49 03 cb 45 03 d0 4d 63 d2 4e 8d 14 50 c5 fa 6f 01 c4 c1 7a 7f 02 41 ff c1 41 83 f9 04 7c bd c3
201       | 7ff7c80d6310h   | 81      | CTC_RET_INTR        | hex://bitcore/gbits?bitchars#bitchars_g[32i](32i,spanchar,32i)                                                | void bitchars<int>(int src, Span<char> dst, int offset)                                                       | c5 f8 77 66 90 48 8b 02 8b d1 45 33 c9 45 8b d1 41 c1 e2 03 41 8b ca 44 8b da 41 d3 eb 41 0f b6 cb c1 e1 04 48 63 c9 49 bb 51 20 1b f5 b2 01 00 00 49 03 cb 45 03 d0 4d 63 d2 4e 8d 14 50 c5 fa 6f 01 c4 c1 7a 7f 02 41 ff c1 41 83 f9 04 7c bd c3
202       | 7ff7c80d6380h   | 82      | CTC_RET_INTR        | hex://bitcore/gbits?bitchars#bitchars_g[64u](64u,spanchar,32i)                                                | void bitchars<ulong>(ulong src, Span<char> dst, int offset)                                                   | c5 f8 77 66 90 48 8b 02 48 8b d1 45 33 c9 45 8b d1 41 c1 e2 03 41 8b ca 4c 8b da 49 d3 eb 41 0f b6 cb c1 e1 04 48 63 c9 49 bb 51 20 1b f5 b2 01 00 00 49 03 cb 45 03 d0 4d 63 d2 4e 8d 14 50 c5 fa 6f 01 c4 c1 7a 7f 02 41 ff c1 41 83 f9 08 7c bd c3
203       | 7ff7c80d63f0h   | 82      | CTC_RET_INTR        | hex://bitcore/gbits?bitchars#bitchars_g[64i](64i,spanchar,32i)                                                | void bitchars<long>(long src, Span<char> dst, int offset)                                                     | c5 f8 77 66 90 48 8b 02 48 8b d1 45 33 c9 45 8b d1 41 c1 e2 03 41 8b ca 4c 8b da 49 d3 eb 41 0f b6 cb c1 e1 04 48 63 c9 49 bb 51 20 1b f5 b2 01 00 00 49 03 cb 45 03 d0 4d 63 d2 4e 8d 14 50 c5 fa 6f 01 c4 c1 7a 7f 02 41 ff c1 41 83 f9 08 7c bd c3
204       | 7ff7c80d6460h   | 93      | CTC_RET_INTR        | hex://bitcore/gbits?bitchars#bitchars_g[32f](32f,spanchar,32i)                                                | void bitchars<float>(float src, Span<char> dst, int offset)                                                   | 50 c5 f8 77 90 48 8b 02 c5 fa 11 44 24 04 8b 54 24 04 45 33 c9 45 8b d1 41 c1 e2 03 41 8b ca 44 8b da 41 d3 eb 41 0f b6 cb c1 e1 04 48 63 c9 49 bb 51 20 1b f5 b2 01 00 00 49 03 cb 45 03 d0 4d 63 d2 4e 8d 14 50 c5 fa 6f 01 c4 c1 7a 7f 02 41 ff c1 41 83 f9 04 7c bd 48 83 c4 08 c3
205       | 7ff7c80d68e0h   | 92      | CTC_RET_INTR        | hex://bitcore/gbits?bitchars#bitchars_g[64f](64f,spanchar,32i)                                                | void bitchars<double>(double src, Span<char> dst, int offset)                                                 | 50 c5 f8 77 90 48 8b 02 c5 fb 11 04 24 48 8b 14 24 45 33 c9 45 8b d1 41 c1 e2 03 41 8b ca 4c 8b da 49 d3 eb 41 0f b6 cb c1 e1 04 48 63 c9 49 bb 51 20 1b f5 b2 01 00 00 49 03 cb 45 03 d0 4d 63 d2 4e 8d 14 50 c5 fa 6f 01 c4 c1 7a 7f 02 41 ff c1 41 83 f9 08 7c bd 48 83 c4 08 c3
206       | 7ff7c80d6960h   | 97      | CTC_RET_INTR        | hex://bitcore/gbits?bitchars#bitchars_g[8u](8u~in)                                                            | ReadOnlySpan<char> bitchars<byte>(in byte src)                                                                | 57 56 48 83 ec 28 c5 f8 77 48 8b f1 48 8b fa 48 b9 10 5c 99 c7 f7 7f 00 00 ba 08 00 00 00 e8 5d 04 19 5f 0f b6 17 48 8d 48 10 0f b6 d2 c1 e2 04 48 63 d2 49 b8 51 20 1b f5 b2 01 00 00 49 03 d0 c5 fa 6f 02 c5 fa 7f 01 48 83 c0 10 ba 08 00 00 00 48 89 06 89 56 08 48 8b c6 48 83 c4 28 5e 5f c3
207       | 7ff7c80d69e0h   | 102     | CTC_RET_INTR        | hex://bitcore/gbits?bitchars#bitchars_g[8i](8i~in)                                                            | ReadOnlySpan<char> bitchars<sbyte>(in sbyte src)                                                              | 57 56 48 83 ec 28 c5 f8 77 48 8b f1 48 8b fa 48 b9 10 5c 99 c7 f7 7f 00 00 ba 08 00 00 00 e8 dd 03 19 5f 48 0f be 17 48 8d 48 10 48 0f be d2 0f b6 d2 c1 e2 04 48 63 d2 49 b8 51 20 1b f5 b2 01 00 00 49 03 d0 c5 fa 6f 02 c5 fa 7f 01 48 83 c0 10 ba 08 00 00 00 48 89 06 89 56 08 48 8b c6 48 83 c4 28 5e 5f c3
208       | 7ff7c80d6a60h   | 144     | CTC_RET_INTR        | hex://bitcore/gbits?bitchars#bitchars_g[16u](16u~in)                                                          | ReadOnlySpan<char> bitchars<ushort>(in ushort src)                                                            | 57 56 48 83 ec 28 c5 f8 77 48 8b f1 48 8b fa 48 b9 10 5c 99 c7 f7 7f 00 00 ba 10 00 00 00 e8 5d 03 19 5f 0f b7 17 48 8d 48 10 0f b7 d2 44 0f b6 c2 41 c1 e0 04 4d 63 c0 49 b9 51 20 1b f5 b2 01 00 00 4d 03 c1 4c 8b c9 c4 c1 7a 6f 00 c4 c1 7a 7f 01 c1 fa 08 0f b6 d2 c1 e2 04 48 63 d2 49 b8 51 20 1b f5 b2 01 00 00 49 03 d0 48 83 c1 10 c5 fa 6f 02 c5 fa 7f 01 48 83 c0 10 ba 10 00 00 00 48 89 06 89 56 08 48 8b c6 48 83 c4 28 5e 5f c3
209       | 7ff7c80d6b10h   | 149     | CTC_RET_INTR        | hex://bitcore/gbits?bitchars#bitchars_g[16i](16i~in)                                                          | ReadOnlySpan<char> bitchars<short>(in short src)                                                              | 57 56 48 83 ec 28 c5 f8 77 48 8b f1 48 8b fa 48 b9 10 5c 99 c7 f7 7f 00 00 ba 10 00 00 00 e8 ad 02 19 5f 48 0f bf 17 48 8d 48 10 48 0f bf d2 0f b7 d2 44 0f b6 c2 41 c1 e0 04 4d 63 c0 49 b9 51 20 1b f5 b2 01 00 00 4d 03 c1 4c 8b c9 c4 c1 7a 6f 00 c4 c1 7a 7f 01 c1 fa 08 0f b6 d2 c1 e2 04 48 63 d2 49 b8 51 20 1b f5 b2 01 00 00 49 03 d0 48 83 c1 10 c5 fa 6f 02 c5 fa 7f 01 48 83 c0 10 ba 10 00 00 00 48 89 06 89 56 08 48 8b c6 48 83 c4 28 5e 5f c3
210       | 7ff7c80d6bc0h   | 136     | CTC_RET_INTR        | hex://bitcore/gbits?bitchars#bitchars_g[32u](32u~in)                                                          | ReadOnlySpan<char> bitchars<uint>(in uint src)                                                                | 57 56 48 83 ec 28 c5 f8 77 48 8b f1 48 8b fa 48 b9 10 5c 99 c7 f7 7f 00 00 ba 20 00 00 00 e8 fd 01 19 5f 8b 17 4c 8d 40 10 45 33 c9 41 8b c9 c1 e1 03 44 8b d2 41 d3 ea 41 0f b6 ca c1 e1 04 48 63 c9 49 ba 51 20 1b f5 b2 01 00 00 49 03 ca 45 8b d1 41 c1 e2 03 4d 63 d2 4f 8d 14 50 c5 fa 6f 01 c4 c1 7a 7f 02 41 ff c1 41 83 f9 04 7c bd 48 83 c0 10 ba 20 00 00 00 48 89 06 89 56 08 48 8b c6 48 83 c4 28 5e 5f c3
211       | 7ff7c80d6c70h   | 136     | CTC_RET_INTR        | hex://bitcore/gbits?bitchars#bitchars_g[32i](32i~in)                                                          | ReadOnlySpan<char> bitchars<int>(in int src)                                                                  | 57 56 48 83 ec 28 c5 f8 77 48 8b f1 48 8b fa 48 b9 10 5c 99 c7 f7 7f 00 00 ba 20 00 00 00 e8 4d 01 19 5f 8b 17 4c 8d 40 10 45 33 c9 41 8b c9 c1 e1 03 44 8b d2 41 d3 ea 41 0f b6 ca c1 e1 04 48 63 c9 49 ba 51 20 1b f5 b2 01 00 00 49 03 ca 45 8b d1 41 c1 e2 03 4d 63 d2 4f 8d 14 50 c5 fa 6f 01 c4 c1 7a 7f 02 41 ff c1 41 83 f9 04 7c bd 48 83 c0 10 ba 20 00 00 00 48 89 06 89 56 08 48 8b c6 48 83 c4 28 5e 5f c3
212       | 7ff7c80d6d20h   | 137     | CTC_RET_INTR        | hex://bitcore/gbits?bitchars#bitchars_g[64u](64u~in)                                                          | ReadOnlySpan<char> bitchars<ulong>(in ulong src)                                                              | 57 56 48 83 ec 28 c5 f8 77 48 8b f1 48 8b fa 48 b9 10 5c 99 c7 f7 7f 00 00 ba 40 00 00 00 e8 9d 00 19 5f 48 8b 17 4c 8d 40 10 45 33 c9 41 8b c9 c1 e1 03 4c 8b d2 49 d3 ea 41 0f b6 ca c1 e1 04 48 63 c9 49 ba 51 20 1b f5 b2 01 00 00 49 03 ca 45 8b d1 41 c1 e2 03 4d 63 d2 4f 8d 14 50 c5 fa 6f 01 c4 c1 7a 7f 02 41 ff c1 41 83 f9 08 7c bd 48 83 c0 10 ba 40 00 00 00 48 89 06 89 56 08 48 8b c6 48 83 c4 28 5e 5f c3
213       | 7ff7c80d6dd0h   | 137     | CTC_RET_INTR        | hex://bitcore/gbits?bitchars#bitchars_g[64i](64i~in)                                                          | ReadOnlySpan<char> bitchars<long>(in long src)                                                                | 57 56 48 83 ec 28 c5 f8 77 48 8b f1 48 8b fa 48 b9 10 5c 99 c7 f7 7f 00 00 ba 40 00 00 00 e8 ed ff 18 5f 48 8b 17 4c 8d 40 10 45 33 c9 41 8b c9 c1 e1 03 4c 8b d2 49 d3 ea 41 0f b6 ca c1 e1 04 48 63 c9 49 ba 51 20 1b f5 b2 01 00 00 49 03 ca 45 8b d1 41 c1 e2 03 4d 63 d2 4f 8d 14 50 c5 fa 6f 01 c4 c1 7a 7f 02 41 ff c1 41 83 f9 08 7c bd 48 83 c0 10 ba 40 00 00 00 48 89 06 89 56 08 48 8b c6 48 83 c4 28 5e 5f c3
214       | 7ff7c80d6e80h   | 149     | CTC_RET_INTR        | hex://bitcore/gbits?bitchars#bitchars_g[32f](32f~in)                                                          | ReadOnlySpan<char> bitchars<float>(in float src)                                                              | 57 56 48 83 ec 28 c5 f8 77 48 8b f1 48 8b fa 48 b9 10 5c 99 c7 f7 7f 00 00 ba 20 00 00 00 e8 3d ff 18 5f c5 fa 10 07 48 8d 50 10 c5 fa 11 44 24 24 44 8b 44 24 24 45 33 c9 41 8b c9 c1 e1 03 45 8b d0 41 d3 ea 41 0f b6 ca c1 e1 04 48 63 c9 49 ba 51 20 1b f5 b2 01 00 00 49 03 ca 45 8b d1 41 c1 e2 03 4d 63 d2 4e 8d 14 52 c5 fa 6f 01 c4 c1 7a 7f 02 41 ff c1 41 83 f9 04 7c bd 48 83 c0 10 ba 20 00 00 00 48 89 06 89 56 08 48 8b c6 48 83 c4 28 5e 5f c3
215       | 7ff7c80d6f30h   | 149     | CTC_RET_INTR        | hex://bitcore/gbits?bitchars#bitchars_g[64f](64f~in)                                                          | ReadOnlySpan<char> bitchars<double>(in double src)                                                            | 57 56 48 83 ec 28 c5 f8 77 48 8b f1 48 8b fa 48 b9 10 5c 99 c7 f7 7f 00 00 ba 40 00 00 00 e8 8d fe 18 5f c5 fb 10 07 48 8d 50 10 c5 fb 11 44 24 20 4c 8b 44 24 20 45 33 c9 41 8b c9 c1 e1 03 4d 8b d0 49 d3 ea 41 0f b6 ca c1 e1 04 48 63 c9 49 ba 51 20 1b f5 b2 01 00 00 49 03 ca 45 8b d1 41 c1 e2 03 4d 63 d2 4e 8d 14 52 c5 fa 6f 01 c4 c1 7a 7f 02 41 ff c1 41 83 f9 08 7c bd 48 83 c0 10 ba 40 00 00 00 48 89 06 89 56 08 48 8b c6 48 83 c4 28 5e 5f c3
216       | 7ff7c80d73f0h   | 335     | CTC_INTRx2          | hex://bitcore/gbits?bitchars#bitchars_g[8u](uspan8u)                                                          | Span<char> bitchars<byte>(ReadOnlySpan<byte> src, Nullable<int> maxlen)                                       | 41 57 41 56 57 56 55 53 48 83 ec 28 c5 f8 77 4c 89 44 24 70 48 8b f9 48 8b f2 8b 5e 08 8b d3 c1 e2 03 48 63 d2 48 b9 10 5c 99 c7 f7 7f 00 00 e8 bc f9 18 5f 48 8d 68 10 44 8b 70 08 48 8b 36 45 33 ff 85 db 0f 8e 8a 00 00 00 48 b9 10 5c 99 c7 f7 7f 00 00 ba 08 00 00 00 e8 92 f9 18 5f 4d 63 c7 46 0f b6 04 06 48 8d 48 10 45 0f b6 c0 41 c1 e0 04 4d 63 c0 48 ba 51 20 1b f5 b2 01 00 00 4c 03 c2 c4 c1 7a 6f 00 c5 fa 7f 01 48 83 c0 10 41 b8 08 00 00 00 48 8b d0 41 8b cf c1 e1 03 41 3b ce 0f 87 91 00 00 00 41 8b c6 2b c1 48 63 c9 48 8d 4c 4d 00 44 3b c0 0f 87 81 00 00 00 4d 63 c0 49 d1 e0 e8 98 1a c2 4e 41 ff c7 44 3b fb 0f 8c 76 ff ff ff 80 7c 24 70 00 74 1b 48 8d 44 24 70 0f b6 10 8b 40 04 44 3b f0 0f 9d c0 0f b6 c0 0f b6 d2 85 c2 75 17 48 89 2f 44 89 77 08 48 8b c7 48 83 c4 28 5b 5d 5e 5f 41 5e 41 5f c3 80 7c 24 70 00 74 30 8b 44 24 74 8b d0 41 8b ce 48 3b d1 77 28 48 89 2f 89 47 08 48 8b c7 48 83 c4 28 5b 5d 5e 5f 41 5e 41 5f c3 e8 0b d5 67 ff cc e8 0d d5 67 ff cc e8 2f d6 67 ff cc e8 f9 d4 67 ff
